t-SNE 1,t-SNE 2,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,Kmeans,AgglomerativeClustering,Birch,BisectingKMeans,AffinityPropagation,HDBSCAN,SpectralClustering,DBSCAN
-39.087616,-27.57095,1,1,1,1,0,0,0,0,5,4,0,7,90,88,0,-1
-36.467926,-30.782187,1,1,1,1,0,0,0,0,5,4,0,7,111,86,0,-1
-45.031925,-37.60072,1,1,1,1,1,0,1,0,5,4,1,7,78,81,0,-1
-53.313976,1.6438473,1,1,1,1,0,0,0,0,6,5,1,5,12,110,0,-1
-43.516556,-7.8017592,1,0,1,1,0,1,1,1,5,5,1,7,77,64,0,-1
-27.977835,-31.01262,0,1,1,1,0,1,1,1,5,4,1,7,124,66,0,-1
-37.840416,-25.825403,1,1,1,1,0,0,0,0,5,4,0,7,90,88,0,-1
-42.195618,-21.772573,1,0,0,0,0,0,0,0,5,4,0,7,91,-1,0,-1
-42.07911,-21.885054,1,0,1,0,1,0,1,0,5,4,0,7,91,89,0,-1
-42.094387,-22.021248,1,0,1,1,0,0,0,0,5,4,0,7,91,89,0,-1
-43.181484,-35.369305,0,0,0,1,0,0,0,0,5,4,1,7,126,-1,0,-1
-55.85306,-3.5197327,1,1,1,1,0,0,0,0,6,5,1,7,99,112,0,-1
-52.663353,1.4598284,1,1,1,1,0,0,1,0,6,5,1,5,12,110,0,-1
-52.17012,2.7626336,1,1,1,1,0,0,0,0,6,5,1,5,12,110,0,-1
5.0763564,-9.748362,0,1,1,1,0,0,0,0,4,2,0,2,125,-1,0,-1
-39.50207,-26.411333,1,1,1,1,0,1,1,0,5,4,0,7,90,88,0,-1
-43.549652,-33.689194,1,1,1,1,1,1,1,0,5,4,1,7,126,83,0,-1
-45.536003,-36.021248,0,0,0,1,0,0,0,0,5,4,1,7,78,82,0,-1
-36.303745,-49.851215,0,0,1,1,0,0,0,0,5,4,1,7,79,41,0,-1
-30.738108,-20.746933,1,1,1,1,1,0,1,0,5,4,0,7,128,94,0,-1
-36.308205,-46.86882,1,1,1,1,0,0,0,0,5,4,1,7,79,-1,0,-1
-31.46039,-20.851118,0,1,1,1,1,0,1,0,5,4,0,7,128,94,0,-1
-33.571243,-46.98225,1,1,1,1,1,1,1,0,5,4,1,7,127,42,0,-1
-55.083893,10.615539,1,0,1,1,0,0,0,0,6,5,1,5,93,110,0,-1
-31.554136,-19.568483,1,1,1,1,1,1,1,0,5,4,0,7,128,94,0,-1
-40.500404,-50.991177,1,1,1,1,1,1,1,1,5,4,1,7,189,40,0,-1
1.5230696,-78.993164,0,0,1,1,0,1,1,0,7,6,2,0,157,1,0,-1
-68.58538,2.9126763,1,1,1,1,0,0,0,0,6,5,1,5,12,-1,0,-1
-69.108246,2.9409583,1,1,1,1,0,0,0,0,6,5,1,5,114,-1,0,-1
14.478452,-5.5637913,0,1,1,1,0,0,0,0,3,2,0,4,119,70,0,-1
-80.55318,-1.5898447,1,1,1,1,1,0,1,0,6,5,1,5,113,97,0,-1
-76.291595,-0.8275371,0,0,1,0,0,0,0,0,6,5,1,5,162,-1,0,-1
-43.301243,10.852786,0,0,1,1,0,0,0,0,6,5,1,5,158,132,0,-1
-70.92023,-3.8348625,1,1,1,1,0,0,1,1,6,5,1,5,214,111,0,-1
-72.39248,1.4478797,0,1,1,1,0,0,0,0,6,5,1,5,114,117,0,-1
-74.139694,1.2751468,1,1,1,1,0,0,1,0,6,5,1,5,114,118,0,-1
-10.733627,18.415482,0,1,1,1,1,0,1,0,2,2,0,6,96,163,0,-1
-6.6421843,-21.300255,1,0,1,0,0,1,1,0,4,1,0,7,129,153,0,0
-75.859695,-3.2987664,1,1,1,1,0,1,1,0,6,5,1,5,162,119,0,-1
-11.501989,20.628689,0,1,1,1,1,0,1,0,2,2,0,6,96,162,0,-1
-76.31719,-3.8783023,1,1,1,1,1,0,1,0,6,5,1,5,162,119,0,-1
-75.67637,-4.167077,1,1,1,1,0,1,1,0,6,5,1,5,162,119,0,-1
-4.3951964,52.523712,0,0,1,1,0,0,0,0,1,3,0,6,102,76,0,-1
-7.4495697,53.317326,0,0,1,1,1,0,1,0,1,3,0,6,97,77,0,-1
-12.617443,56.558792,0,1,1,1,0,0,0,0,1,3,0,6,164,74,0,-1
-40.98297,14.966791,1,0,1,1,1,0,1,0,6,5,0,5,94,-1,0,-1
-32.539597,0.2787779,0,1,1,1,1,0,1,0,2,2,0,6,117,61,0,-1
-34.189064,0.47567043,1,1,1,1,1,1,1,0,2,2,0,6,117,61,0,-1
-17.905283,8.633436,0,0,1,0,0,0,0,0,2,2,0,6,49,72,0,-1
39.203724,-22.674982,1,1,1,1,1,0,1,0,3,2,0,4,56,96,0,-1
-26.061205,8.067248,0,0,1,1,0,0,0,0,2,2,0,6,107,122,0,-1
-5.941118,34.067467,0,1,1,1,0,0,0,0,4,3,0,7,41,-1,0,-1
9.127627,36.50787,1,1,1,1,1,0,1,0,1,3,0,6,105,53,0,-1
-26.100924,9.405146,0,0,1,1,1,1,1,0,2,2,0,6,107,123,0,-1
-28.44795,6.5153117,0,1,1,1,1,0,1,0,2,2,0,6,107,121,0,-1
39.57162,-26.05873,1,0,1,0,1,0,1,0,3,2,0,4,130,52,0,-1
-28.249922,10.266039,1,1,1,1,0,0,0,0,2,2,0,6,107,-1,0,-1
15.333295,-5.527483,1,1,1,1,0,0,0,0,3,2,0,4,119,70,0,-1
18.885326,-6.133867,1,1,1,1,1,0,1,0,3,2,0,4,138,-1,0,-1
-3.5228312,4.29729,1,1,1,1,0,1,1,1,2,2,0,6,48,-1,0,-1
-47.698296,-32.010944,1,1,1,1,1,0,1,0,5,4,1,7,124,-1,0,-1
-46.099834,26.273825,1,1,1,1,1,0,1,0,6,5,1,5,94,-1,0,-1
1.4957403,-5.539946,0,0,1,1,0,0,0,0,2,2,0,4,11,-1,0,-1
-70.801285,9.593657,1,1,1,1,0,0,0,0,6,5,1,5,122,54,0,-1
-70.092186,10.226968,1,1,1,1,0,1,1,1,6,5,1,5,122,55,0,-1
-49.75427,-29.438686,0,0,1,1,0,0,0,0,5,4,1,7,131,32,0,-1
-70.06619,10.836569,1,0,1,1,0,0,0,0,6,5,1,5,122,55,0,-1
-50.082706,-29.842958,0,1,1,1,1,0,1,0,5,4,1,7,131,32,0,-1
-71.80808,10.758188,1,0,1,1,0,0,0,0,6,5,1,5,122,-1,0,-1
-7.7251043,6.0386133,1,1,1,1,0,1,1,1,2,3,0,6,123,-1,0,-1
35.257553,-9.154447,1,1,1,1,0,0,0,0,3,2,0,4,110,125,0,-1
38.128906,-6.8591423,0,1,1,1,0,0,0,0,3,2,0,4,110,125,0,-1
37.715572,-6.04698,0,1,1,1,1,0,1,1,3,2,0,4,110,125,0,-1
39.26703,-6.752559,0,0,1,0,0,0,0,0,3,2,0,4,110,125,0,-1
63.80053,0.3299771,1,1,1,1,1,1,1,0,0,7,2,2,0,-1,0,-1
-23.542212,-49.68904,0,1,1,1,0,0,0,0,5,4,0,7,134,9,0,-1
-57.195244,-5.045837,1,0,0,0,0,0,0,0,5,5,1,7,99,113,0,-1
-54.241806,2.0442832,1,1,1,1,0,0,0,0,6,5,1,5,12,110,0,-1
-30.337236,-18.81844,1,1,1,1,1,0,1,0,5,4,0,7,128,95,0,-1
-39.460915,-27.567183,1,1,1,1,0,1,1,0,5,4,0,7,90,88,0,-1
-45.04842,-37.622665,1,1,1,1,0,1,1,0,5,4,1,7,78,81,0,-1
-43.360256,-33.597744,0,1,1,1,1,1,1,0,5,4,1,7,126,83,0,-1
-7.816522,-48.677776,0,0,0,0,0,1,1,0,4,0,2,2,17,-1,0,-1
-33.42479,-46.982655,1,1,1,1,0,0,0,0,5,4,1,7,127,42,0,-1
-31.856037,-19.90068,1,1,1,1,1,0,1,0,5,4,0,7,128,94,0,-1
-40.46992,-51.1699,1,1,1,1,1,1,1,0,5,4,1,7,189,40,0,-1
0.33193702,-78.588615,1,0,0,0,1,1,1,0,7,6,2,0,157,1,0,-1
-23.28353,-52.0147,0,1,1,1,0,1,1,0,3,6,2,0,134,9,0,-1
-80.184,-1.3636602,0,1,1,1,0,0,0,0,6,5,1,5,113,97,0,-1
-48.353374,20.44091,1,0,0,1,0,0,0,0,6,5,1,5,160,100,0,-1
27.904892,54.42694,1,1,0,1,0,0,1,0,1,0,0,3,171,-1,0,-1
-20.996376,22.38524,1,1,1,1,1,0,1,0,2,2,0,6,115,-1,0,-1
-70.58342,-3.857535,1,1,0,1,0,0,1,1,6,5,1,5,214,111,0,-1
-72.06828,1.5500329,1,1,1,1,1,1,1,0,6,5,1,5,114,117,0,-1
-11.8420925,18.444626,1,0,1,1,0,0,0,0,2,2,0,6,96,164,0,-1
-73.810936,1.2466991,1,1,1,1,1,0,1,0,6,5,1,5,114,118,0,-1
-10.82973,18.37071,1,1,1,1,0,0,0,0,2,2,0,6,96,163,0,-1
-42.36302,24.485815,0,0,1,1,0,0,0,0,6,5,1,5,94,-1,0,-1
-6.680344,-21.27008,1,0,1,1,1,0,1,0,4,1,0,7,129,153,0,0
-75.45525,-3.472073,1,0,0,0,0,0,0,0,6,5,1,5,162,119,0,-1
-11.437982,20.520056,1,1,1,1,0,0,0,0,2,2,0,6,96,162,0,-1
-76.07297,-3.9565508,1,0,1,1,1,1,1,0,6,5,1,5,162,119,0,-1
-75.39405,-4.159274,1,0,1,1,0,0,0,0,6,5,1,5,162,119,0,-1
-71.17577,0.25812352,1,1,1,1,1,0,1,0,6,5,1,5,114,-1,0,-1
-4.5974994,52.23979,1,1,1,1,0,0,0,0,1,3,0,6,102,76,0,-1
5.9810805,45.222687,1,0,0,1,0,0,0,0,1,3,0,6,83,45,0,-1
-7.458857,53.212666,0,0,1,1,1,0,1,0,1,3,0,6,97,77,0,-1
-12.670312,56.595528,1,1,1,1,0,0,0,0,1,3,0,6,164,74,0,-1
24.086739,45.005413,1,1,1,1,1,1,1,1,1,3,0,3,33,68,0,-1
-32.600777,0.20078452,1,1,1,1,0,0,0,0,2,2,0,6,117,61,0,-1
-34.52203,0.4732426,1,1,1,1,1,0,1,0,2,2,0,6,117,61,0,-1
39.190964,-22.706356,1,1,1,1,0,0,0,0,3,2,0,4,56,96,0,-1
8.8716545,36.585606,0,1,1,1,0,0,0,0,1,3,0,6,105,53,0,-1
-37.73332,14.350065,1,1,1,0,0,0,0,0,6,5,1,5,29,-1,0,-1
39.549667,-26.041397,0,1,1,1,1,0,1,0,3,2,0,4,130,52,0,-1
-39.10775,20.075867,1,1,1,1,0,0,0,0,6,5,1,5,29,-1,0,-1
15.331302,-5.53219,1,1,1,1,0,0,1,0,3,2,0,4,119,70,0,-1
18.862844,-6.139487,1,1,1,1,1,0,1,0,3,2,0,4,138,-1,0,-1
35.29042,-8.663767,0,0,1,1,1,0,1,0,3,2,0,4,110,-1,0,-1
2.238605,-4.471589,1,1,1,1,0,1,1,1,2,2,0,4,65,-1,0,-1
-41.930714,-9.202606,1,0,0,1,0,1,1,1,5,5,0,7,121,63,0,-1
-70.929565,9.91786,1,1,1,1,1,1,1,1,6,5,1,5,122,54,0,-1
-70.393105,10.508339,1,1,1,1,0,1,1,1,6,5,1,5,122,55,0,-1
-49.77149,-29.450851,1,1,1,1,0,0,0,0,5,4,1,7,131,32,0,-1
70.511925,3.0907779,1,0,1,1,0,0,0,0,0,7,2,1,231,-1,0,-1
-18.319479,-39.24561,1,1,1,1,0,0,0,0,5,1,0,7,109,-1,0,-1
37.967888,-7.200375,0,1,1,1,1,0,1,0,3,2,0,4,110,125,0,-1
63.79358,0.32059065,0,1,1,1,0,1,1,0,0,7,2,2,0,-1,0,-1
-57.42142,-4.611741,1,1,1,1,0,0,0,0,5,5,1,7,99,113,0,-1
-54.27932,1.8856729,0,1,1,1,1,0,1,0,6,5,1,5,12,110,0,-1
-53.69828,3.8993034,0,1,1,1,0,0,0,0,6,5,1,5,12,110,0,-1
-55.56544,5.4226704,1,1,1,1,0,0,0,0,6,5,1,5,12,110,0,-1
-39.532894,-27.708736,1,1,1,1,0,0,0,0,5,4,0,7,90,88,0,-1
-36.471596,-30.806248,0,1,1,1,0,0,0,0,5,4,0,7,111,86,0,-1
-45.661213,-37.32069,1,1,1,1,1,1,1,0,5,4,1,7,78,81,0,-1
-43.41251,-33.827698,0,1,1,1,0,1,1,0,5,4,1,7,126,83,0,-1
-33.360077,-46.94856,1,1,1,1,0,0,1,0,5,4,1,7,127,42,0,-1
-31.431292,-19.840633,0,0,0,1,0,0,0,0,5,4,0,7,128,94,0,-1
-2.09023,35.8286,1,1,1,1,0,0,0,0,1,3,0,6,132,-1,0,-1
-41.623795,-51.5077,1,1,1,1,0,1,1,0,5,4,1,7,189,40,0,-1
-20.083044,-66.60887,1,0,0,0,1,1,1,0,7,6,2,1,140,16,0,-1
-42.037518,20.231474,1,1,1,1,0,0,0,0,6,5,1,5,12,-1,0,-1
-42.050106,20.255112,0,1,1,1,0,0,0,0,6,5,1,5,12,-1,0,-1
-44.545185,8.092938,1,1,0,1,0,1,1,0,6,5,1,5,158,-1,0,-1
-59.465195,19.684496,1,1,1,1,0,0,0,0,6,5,1,5,135,109,0,-1
-52.576614,23.983883,1,0,1,1,0,0,0,0,6,5,1,5,141,115,0,-1
-53.34773,23.70522,1,0,1,1,0,0,1,0,6,5,1,5,141,115,0,-1
-6.4506106,15.932403,1,0,1,1,0,0,0,0,2,2,0,6,136,159,0,-1
-5.5040765,-19.001888,0,1,1,1,0,0,0,0,4,1,0,7,129,-1,0,-1
-54.655685,21.803186,0,1,0,1,0,0,1,1,6,5,1,5,137,114,0,-1
-6.0768175,16.552626,1,0,1,1,0,0,0,0,2,2,0,6,136,159,0,-1
-55.27556,21.247585,0,1,1,1,0,0,0,0,6,5,1,5,137,114,0,-1
-54.905266,21.591017,1,0,1,1,0,0,0,0,6,5,1,5,137,114,0,-1
-58.023766,20.408115,1,1,1,1,0,0,0,0,6,5,1,5,137,109,0,-1
-58.09192,20.359406,1,1,1,1,0,0,0,0,6,5,1,5,135,109,0,-1
-12.206716,52.59047,1,0,1,1,1,0,1,0,1,3,0,6,14,-1,0,-1
-33.028633,5.427945,0,1,1,1,0,0,0,0,2,2,0,6,146,62,0,-1
42.34506,-24.742834,0,0,1,1,0,1,1,1,3,2,0,4,56,-1,0,-1
6.25551,7.512641,1,1,1,1,0,0,0,0,2,2,0,4,120,-1,0,-1
-30.385174,23.549461,0,1,1,1,1,0,1,0,2,5,0,6,46,-1,0,-1
16.518738,-6.9293904,1,1,1,1,1,1,1,0,3,2,0,4,138,-1,0,-1
17.607063,-7.2144494,0,0,1,0,0,1,1,0,3,2,0,4,138,-1,0,-1
-43.48996,-4.831966,1,1,1,1,1,1,1,0,6,5,1,5,77,65,0,-1
-43.54462,-5.0930333,1,1,0,1,1,0,1,0,6,5,1,5,77,65,0,-1
34.767124,-6.373974,0,0,1,1,0,0,0,0,3,2,0,4,11,-1,0,-1
-45.721443,-29.024113,0,1,1,1,1,1,1,0,5,4,1,7,126,-1,0,-1
-45.28195,-28.885477,1,1,1,1,0,0,0,0,5,4,1,7,133,-1,0,-1
-49.182465,-2.542189,1,1,0,1,0,0,0,0,6,5,1,7,13,-1,0,-1
-49.20017,-2.563126,0,0,0,1,0,0,0,0,6,5,1,5,13,-1,0,-1
-49.20266,-2.581082,1,0,0,1,0,0,0,0,6,5,1,7,91,-1,0,-1
-38.562553,17.072908,0,0,0,1,0,0,0,0,6,5,1,5,29,-1,0,-1
-31.085745,-10.602938,1,0,0,1,0,0,0,0,4,1,0,7,184,-1,0,-1
-35.61344,-33.355347,0,0,0,1,0,0,0,0,5,4,0,7,133,-1,0,-1
3.1901367,-25.410126,1,0,0,0,0,0,0,0,4,0,2,2,133,-1,0,-1
-34.92982,-34.449356,0,1,1,1,0,0,0,0,5,4,0,7,133,-1,0,-1
-38.75405,8.473204,0,1,1,1,0,0,0,0,5,4,0,7,4,-1,0,-1
-44.517918,-28.553629,0,1,1,1,0,0,0,0,6,4,0,7,133,-1,0,-1
-2.8316345,35.843735,0,1,1,1,0,1,1,0,1,3,0,6,132,-1,0,-1
-55.42011,-22.195225,1,1,1,1,0,1,1,0,5,4,1,7,139,39,0,-1
-22.804081,-51.26515,1,1,0,1,1,0,1,0,2,6,2,6,134,9,0,-1
-59.78526,20.079939,1,1,1,1,0,0,1,0,6,5,1,5,135,109,0,-1
-52.50259,24.664442,1,1,1,1,0,0,0,0,6,5,1,5,141,115,0,-1
-7.0690703,16.453888,1,1,1,1,1,0,1,0,2,2,0,6,136,159,0,-1
-53.587738,24.345068,1,0,1,1,0,0,0,0,6,5,1,5,141,115,0,-1
-6.6812954,16.15324,1,1,1,1,0,0,0,0,2,2,0,6,136,159,0,-1
-55.284283,22.178118,1,1,1,1,1,0,1,0,6,5,1,5,137,114,0,-1
-6.2112403,16.833342,1,1,1,1,0,0,0,0,2,2,0,6,136,159,0,-1
-55.874535,21.653265,1,0,0,0,0,0,0,0,6,5,1,5,137,114,0,-1
-55.5583,22.069168,1,0,1,1,0,0,0,0,6,5,1,5,137,114,0,-1
-58.18235,20.400078,1,0,0,0,0,0,0,0,6,5,1,5,135,109,0,-1
-56.978024,21.963413,0,0,0,1,0,0,0,0,6,5,1,5,137,-1,0,-1
5.203626,44.657753,1,0,0,1,0,0,0,0,1,3,0,6,83,45,0,-1
-12.34768,53.23416,1,0,0,1,0,0,0,0,1,3,0,6,164,-1,0,-1
-33.557053,5.0895863,1,1,1,1,0,1,1,0,2,2,0,6,146,62,0,-1
30.910112,-15.709076,1,1,1,1,1,1,1,0,3,2,0,4,138,-1,0,-1
6.2295723,7.5217953,0,1,1,1,1,1,1,0,2,2,0,4,49,-1,0,-1
42.2806,-24.7774,1,1,1,1,0,0,0,1,3,2,0,4,130,-1,0,-1
39.971714,-20.558142,1,1,1,1,0,0,0,0,3,2,0,4,56,-1,0,-1
27.930779,54.32526,0,0,1,0,1,0,1,0,1,0,0,3,80,-1,0,-1
16.369965,-6.81001,0,1,1,1,1,0,1,0,3,2,0,4,138,-1,0,-1
17.596117,-7.1675997,1,1,1,1,0,1,1,0,3,2,0,4,138,-1,0,-1
-43.319954,-5.0050244,1,0,0,1,0,0,0,0,6,5,1,5,77,65,0,-1
34.815548,-6.388297,0,1,1,1,1,0,1,0,3,2,0,4,110,-1,0,-1
-45.90557,-29.128633,1,1,1,1,1,1,1,0,5,4,1,7,126,-1,0,-1
-34.851116,-34.56793,1,0,0,0,0,0,0,0,5,4,0,7,133,-1,0,-1
-38.751694,8.47721,0,1,0,0,0,0,0,0,5,4,0,7,158,-1,0,-1
-2.8028514,35.861572,0,1,1,1,0,0,0,0,1,3,0,6,132,-1,0,-1
-56.25586,-23.071455,1,1,1,1,0,1,1,0,5,4,1,7,139,39,0,-1
1.9511747,-80.96724,0,0,0,0,0,1,1,0,7,6,2,0,157,1,0,-1
-71.10206,-3.793832,1,0,0,1,0,0,0,0,6,5,1,5,214,111,0,-1
-72.45043,1.3496238,0,0,1,1,0,0,0,0,6,5,1,5,114,117,0,-1
-74.14906,1.3062286,1,0,0,1,0,0,0,0,6,5,1,5,114,118,0,-1
-34.698013,-0.25478005,0,1,1,1,0,0,0,0,2,2,0,6,117,61,0,-1
15.324197,-5.516856,0,1,1,1,0,0,0,0,3,2,0,4,119,70,0,-1
38.115616,-7.1531787,0,0,1,1,0,0,0,0,3,2,0,4,110,125,0,-1
-23.547611,-49.701393,0,1,1,1,0,1,1,0,5,4,0,7,134,9,0,-1
-45.6492,-37.576363,1,1,1,1,0,1,1,0,5,4,1,7,78,81,0,-1
-33.448277,-47.27328,1,1,1,1,0,0,0,0,5,4,1,7,127,42,0,-1
-31.283594,-19.710682,0,0,1,1,0,0,0,0,5,4,0,7,128,94,0,-1
-40.892895,-51.921837,1,1,1,1,0,1,1,0,5,4,1,7,189,40,0,-1
-19.651546,-66.73743,0,0,0,0,0,1,1,0,0,6,2,1,140,16,0,-1
-22.63794,-50.645847,1,1,1,1,0,0,0,0,2,6,2,6,134,9,0,-1
-59.49519,19.6419,0,1,0,1,0,0,0,0,6,5,1,5,135,109,0,-1
-52.498253,24.008179,1,0,0,1,0,0,0,0,6,5,1,5,141,115,0,-1
-53.275276,23.684275,1,1,1,1,0,0,0,0,6,5,1,5,141,115,0,-1
-6.0953655,16.635466,1,0,0,1,0,1,1,1,2,2,0,6,136,159,0,-1
-55.31014,21.135576,1,1,1,1,0,0,0,0,6,5,1,5,137,114,0,-1
-54.893513,21.537817,1,0,0,1,0,0,0,0,6,5,1,5,137,114,0,-1
-12.197029,52.560078,0,0,0,1,0,0,0,0,1,3,0,6,14,-1,0,-1
23.859398,45.664623,1,0,1,1,0,0,1,0,1,3,0,3,33,68,0,-1
-33.020218,5.2302666,1,1,1,1,1,0,1,0,2,2,0,6,146,62,0,-1
16.498459,-6.979582,0,1,1,1,1,0,1,0,2,2,0,4,138,-1,0,-1
-43.538822,-5.093237,1,0,0,1,0,0,0,0,6,5,1,5,77,65,0,-1
-45.739098,-29.040737,1,1,1,1,1,0,1,0,5,4,1,7,126,-1,0,-1
-55.494957,-22.232548,0,1,1,1,1,1,1,0,5,4,1,7,139,39,0,-1
-20.079145,-66.4581,0,0,0,1,0,1,1,0,7,6,2,0,140,16,0,-1
-59.45279,19.755302,0,0,1,1,1,0,1,0,6,5,1,5,135,109,0,-1
-55.469944,-22.257092,0,1,1,1,1,1,1,0,5,4,1,7,139,39,0,-1
-20.195644,-64.93794,0,0,0,1,0,0,0,0,7,6,2,0,230,16,0,-1
-22.835423,-51.327084,1,1,1,1,0,0,0,0,2,6,2,6,134,9,0,-1
-59.80723,20.159077,1,1,1,1,0,0,0,0,6,5,1,5,135,109,0,-1
-52.424286,24.831171,1,0,0,1,0,0,0,0,6,5,1,5,141,115,0,-1
-7.1509776,16.472904,1,0,1,1,0,0,0,0,2,2,0,6,136,159,0,-1
-53.431187,24.548008,0,0,1,1,0,1,1,0,6,5,1,5,141,115,0,-1
-6.7748156,16.190287,0,0,0,1,0,0,0,0,2,2,0,6,136,159,0,-1
-55.912186,21.752748,1,0,0,0,0,0,0,0,6,5,1,5,137,114,0,-1
-33.663666,5.033196,1,1,1,1,0,0,0,0,2,2,0,6,146,62,0,-1
-43.304836,-4.982955,1,0,0,1,0,0,0,0,6,5,1,5,77,65,0,-1
-56.343235,-23.169083,1,1,1,1,1,0,1,0,5,4,1,7,139,39,0,-1
-23.908607,-63.73147,0,0,0,1,0,0,0,0,7,6,2,0,155,18,0,-1
-60.153393,20.3505,0,0,0,1,0,0,0,0,6,5,1,5,135,109,0,-1
-53.84432,25.17345,1,0,1,1,0,0,0,0,6,5,1,5,141,-1,0,-1
-34.40131,4.9893346,0,0,1,1,0,0,0,0,2,2,0,6,146,62,0,-1
-43.159977,-4.39944,0,0,0,1,0,0,0,0,6,5,1,5,122,65,0,-1
-56.65055,-23.909498,0,1,0,1,0,0,0,0,5,4,1,7,139,39,0,-1
-60.13744,20.417974,1,0,0,1,0,0,0,0,6,5,1,5,135,109,0,-1
-52.517605,25.215475,1,0,1,1,0,0,0,0,6,5,1,5,141,115,0,-1
-7.427713,16.499834,1,0,0,0,0,0,0,0,2,2,0,6,136,159,0,-1
-53.418346,25.150423,1,0,1,1,0,0,1,0,6,5,1,5,141,115,0,-1
-56.81714,-23.57676,1,0,1,0,1,0,0,0,5,4,1,7,139,39,0,-1
-18.639996,-67.88066,1,0,0,0,1,1,1,0,0,6,2,1,140,-1,0,-1
-55.3021,-1.1613249,1,1,0,1,0,0,0,0,6,5,1,5,12,-1,0,-1
-50.37011,3.9809167,1,0,0,1,0,0,0,0,6,5,1,5,12,-1,0,-1
-50.36092,4.1255665,0,0,0,1,0,0,0,0,6,5,1,5,12,-1,0,-1
-7.189049,15.298628,0,0,0,1,0,0,0,0,2,2,0,6,136,159,0,-1
-38.765457,19.356112,0,0,0,1,0,0,0,0,6,5,1,5,29,-1,0,-1
-55.16082,6.818154,1,0,0,0,0,0,0,0,6,5,1,5,12,-1,0,-1
-44.84879,-32.49205,1,0,0,0,0,0,0,0,5,4,1,7,126,-1,0,-1
-16.61673,-65.72,0,0,0,1,0,0,0,0,0,6,2,1,142,-1,0,-1
-16.676142,-65.701,0,0,0,1,0,0,0,0,0,6,2,1,142,-1,0,-1
50.01073,-22.728159,0,0,0,1,0,0,0,0,3,0,2,1,53,-1,0,-1
-16.48694,-65.394424,0,0,0,1,0,0,0,0,0,6,2,1,142,-1,0,-1
-18.820108,-67.75774,0,0,0,1,0,0,0,0,0,6,2,1,140,16,0,-1
-16.446396,-65.254005,1,0,0,1,0,0,0,0,3,6,2,1,142,-1,0,-1
-18.700977,-67.81766,1,1,1,1,0,0,0,0,0,6,2,1,140,-1,0,-1
-32.264046,17.60579,1,0,0,0,0,0,0,0,6,5,1,7,159,-1,0,-1
-25.819489,-63.107533,0,0,1,1,0,0,0,0,7,6,2,0,155,18,0,-1
-32.864872,2.6167576,0,0,0,1,0,0,0,0,2,2,0,6,117,-1,0,-1
-25.353334,-63.567345,0,1,0,1,1,0,1,0,7,6,2,0,155,18,0,-1
-24.381927,-62.309505,1,1,1,1,1,0,1,0,7,6,2,0,155,18,0,-1
-5.624643,18.163456,1,0,1,1,0,0,0,0,2,2,0,6,136,159,0,-1
-33.02417,18.581495,1,0,0,0,0,0,0,0,6,5,0,5,159,-1,0,-1
-58.165897,14.46012,1,0,1,1,0,0,0,0,6,5,1,5,143,108,0,-1
-56.58923,26.07012,0,1,1,1,0,0,1,0,6,5,1,5,144,114,0,-1
-34.664127,4.659415,1,1,1,1,0,0,0,0,2,2,0,6,146,62,0,-1
-26.034323,-62.702034,1,0,1,1,0,1,1,1,7,6,2,0,155,18,0,-1
-17.778471,-63.19343,1,1,1,1,0,0,1,0,3,6,2,1,190,13,0,-1
-56.785122,26.14659,0,0,1,1,0,0,0,0,6,5,1,5,144,114,0,-1
-34.649845,5.259297,1,1,0,1,0,0,0,0,2,2,0,6,146,62,0,-1
-21.708889,-62.944065,1,1,1,1,0,0,0,0,7,6,2,0,230,-1,0,-1
-20.174105,-64.46631,1,1,1,1,0,0,0,0,7,6,2,0,230,18,0,-1
-58.40719,14.81138,1,0,1,1,0,1,1,0,6,5,1,5,143,108,0,-1
-57.487473,26.414827,0,1,1,1,0,0,0,0,6,5,1,5,144,114,0,-1
-6.3321924,45.82739,0,0,1,1,0,0,0,0,1,3,0,6,50,-1,0,-1
-33.8512,5.8508816,1,1,1,1,0,0,0,0,2,2,0,6,146,62,0,-1
-56.63995,-22.221508,1,1,1,0,0,0,0,0,6,4,1,7,139,39,0,-1
-55.838814,-22.787231,0,0,1,1,0,0,0,0,5,4,1,7,139,39,0,-1
55.719833,16.866198,1,0,0,0,0,1,1,0,0,7,2,1,148,27,0,-1
-24.343102,-63.547913,1,1,1,1,0,0,0,0,7,6,2,0,155,18,0,-1
-3.7426655,15.081579,0,1,1,1,0,0,0,0,2,2,0,6,149,152,0,-1
-56.10408,23.831089,1,1,1,0,1,0,1,0,6,5,1,5,137,114,0,-1
-56.027187,23.017488,1,0,1,1,0,0,0,0,6,5,1,5,137,114,0,-1
-55.45467,22.894554,1,1,1,1,0,1,1,0,6,5,1,5,137,114,0,-1
-5.6097946,60.424168,0,1,1,1,1,0,1,0,1,3,0,6,145,87,0,-1
-6.32505,45.84234,0,1,1,1,0,0,0,0,1,3,0,6,177,-1,0,-1
-34.11882,4.686052,0,1,1,1,0,0,0,0,2,2,0,6,146,62,0,-1
-25.095186,-63.912563,0,0,0,1,0,0,0,0,7,6,2,0,155,18,0,-1
40.404663,46.996582,0,0,0,0,1,0,1,0,0,0,0,1,18,-1,0,-1
-23.93132,-62.626762,0,1,1,1,1,1,1,0,7,6,2,0,155,18,0,-1
