standardized_smiles,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,number_of_profiles
CC1=C(CC=O)C(C)(C)CCC1,1,1,1,1,1,0,1,0,6
CC1=C(CCC(C)O)C(C)(C)CCC1,0,0,1,1,1,0,1,0,4
CC1=C(O)C(=NO)C(C(C)C)CC1,0,1,1,0,1,0,1,0,4
CC1=C(O)C(=O)C(C(C)C)CC1,0,0,1,1,0,0,0,0,2
CC1=C(O)C(=O)C(C)(C)C1,1,0,1,1,0,0,0,0,3
CC1=C(O)C(=O)C(C)C1C,1,1,1,1,0,0,0,0,4
CC1=C(O)C(=O)C(C)O1,1,1,1,1,0,0,0,0,4
CC1=C(O)C(=O)C(C)S1,1,0,0,0,0,0,0,0,1
CC1=C(O)C(=O)CC(C)(C)C1,1,1,1,1,1,0,1,0,6
CC1=C(O)C(=O)CC1,1,0,1,1,1,0,1,0,5
CC1=C(O)C(=O)CC1C,1,0,0,1,0,0,0,0,2
CC1=C(O)C(=O)CO1,1,1,1,1,0,0,0,0,4
CC1=C(O)C(=O)OC1C,1,1,1,1,1,0,1,0,6
CC1=C(S)CCO1,1,0,1,1,0,1,1,1,6
CC1=C2CC(C(C)(C)O)CCC2(C)CCC1,0,0,1,1,1,0,1,0,4
CC1=C2CCC(C)C2CC(C(C)(C)O)CC1,1,0,0,0,0,0,0,0,1
CC1=C2CCC(C)C=C2OC1=O,0,0,1,1,1,1,1,1,6
CC1=C2CCC(C)CC2OC1=O,1,0,1,1,1,0,0,0,4
CC1=CC(=O)C(=C(C)C)CC1,0,0,0,1,1,0,1,0,3
CC1=CC(=O)C(C(C)C)CC1,0,1,1,1,1,1,1,0,6
CC1=CC(=O)C(C)O1,1,0,1,1,0,0,1,0,4
CC1=CC(=O)C2(C(C)C)CC12,0,1,0,1,0,0,1,0,3
CC1=CC(=O)C2CC1C2(C)C,1,0,0,1,0,0,0,0,2
CC1=CC(=O)CC(C)(C)C1,1,1,1,1,1,0,1,0,6
CC1=CC(=O)CC(C)(C)C1=O,1,1,1,1,1,0,1,0,6
CC1=CC(=O)CC(C)(C)C1C=CC(C)O,1,0,0,0,0,0,0,0,1
CC1=CC(=O)CC1,0,0,1,1,0,0,0,0,2
CC1=CC(=O)CCC1,1,0,1,1,1,1,1,0,6
CC1=CC(C)(C)C=C(C)C1=O,0,1,1,1,1,0,1,0,5
CC1=CC(C)C(C(=O)C(C)(C)C)CC1,0,1,1,1,1,0,1,0,5
CC1=CC(C)C(C)C(C=O)C1,0,1,1,1,1,0,1,0,5
CC1=CC(C)C(C=O)CC1,0,1,1,1,0,1,1,0,5
CC1=CC(C)C(CO)C(C)C1,1,1,1,1,1,0,1,0,6
CC1=CC(C)C(CO)CC1,0,1,1,1,1,0,1,0,5
CC1=CC(C)CC(C#N)C1,0,0,1,0,1,0,0,0,2
CC1=CC(C)CC(C=O)C1,0,1,1,1,0,1,1,0,5
CC1=CC(C)CC(CO)C1,0,1,1,1,1,0,1,0,5
CC1=CC(O)C(C(C)C)CC1,0,0,1,0,1,0,1,0,3
CC1=CC(O)C2CC1C2(C)C,1,1,1,1,1,0,1,0,6
CC1=CC(S)CS1,1,0,0,1,1,1,1,1,6
CC1=CC2(C=CC(C)O2)C(C(C)C)CC1,0,0,1,1,0,0,0,0,2
CC1=CC2=CC(=O)CCC2CC1,1,0,1,1,0,0,0,0,3
CC1=CC2C(=C(C)CCC2C(C)C)CC1,1,1,1,1,1,1,1,0,7
CC1=CC2C(=CC1O)C(C)CCC2C(C)C,1,0,1,0,1,0,1,0,4
CC1=CC2C(C#N)CC1CC2C(C)C,1,1,1,1,1,0,1,0,6
CC1=CC2C(C(C)C)CCC(C)(O)C2CC1,1,1,1,1,1,0,1,0,6
CC1=CC2C(C(C)C)CCC(C)C2(O)CC1,1,0,1,0,1,0,1,0,4
CC1=CC2C(C=O)CC1CC2C(C)C,0,1,1,1,0,1,1,0,5
CC1=CC2C(CC1)C(C)=CCC2C(C)C,0,1,1,0,1,0,1,0,4
CC1=CC2C(CCC(C)=CCC1)C2(C)C,0,1,1,1,1,0,1,0,5
CC1=CC2CC(C3OCCO3)C1CC2C(C)C,1,1,1,1,1,0,1,0,6
CC1=CC2CC(C=O)C1CC2C(C)C,1,1,1,1,1,0,1,0,6
CC1=CC2OC(=O)C(C)C2CC1,1,0,1,1,1,0,1,0,5
CC1=CC2OCC(C)=C2CC1,0,0,1,1,0,0,0,0,2
CC1=CC2OCC(C)C2CC1,1,0,1,1,1,0,1,0,5
CC1=CC=C(C(C)C)CC1,1,1,1,1,1,1,1,0,7
CC1=CC=CC(C)(C)C12CC(=O)C(C)O2,0,0,1,0,1,0,1,0,3
CC1=CC=CC(C)(C)CC1=O,0,0,0,1,0,0,0,0,1
CC1=CC=CCC1,1,1,1,1,0,0,1,0,5
CC1=CCC(=C(C)C)CC1,1,1,1,1,1,1,1,0,7
CC1=CCC(=C(C)C)CCC(C)=CCC1,1,1,1,1,1,0,1,0,6
CC1=CCC(=C(C)CCC=O)CC1,0,0,1,0,0,0,0,0,1
CC1=CCC(=O)O1,1,0,1,1,1,1,1,0,6
CC1=CCC(C(=O)O)CC1,1,1,0,1,1,0,1,1,6
CC1=CCC(C(C)(C)O)CC1,1,1,1,1,1,0,1,0,6
CC1=CCC(C(C)(C)OC(=O)C(C)C)CC1,1,1,1,1,1,0,1,0,6
CC1=CCC(C(C)(C)OC(=O)C=Cc2ccccc2)CC1,1,0,1,1,0,0,1,0,4
CC1=CCC(C(C)(C)OC(=O)CC(C)C)CC1,0,1,1,1,1,0,1,0,5
CC1=CCC(C(C)(C)OC(=O)c2ccccc2)CC1,0,0,1,0,1,0,1,1,4
CC1=CCC(C(C)(C)OC(=O)c2ccccc2N)CC1,0,1,1,1,0,0,0,0,3
CC1=CCC(C(C)(C)OC=O)CC1,0,1,1,1,1,0,1,0,5
CC1=CCC(C(C)(C)S)CC1,1,1,1,1,1,1,1,1,8
CC1=CCC(C(C)C)=CC1,1,1,1,1,1,1,1,0,7
CC1=CCC(C(C)C)C=C1,1,1,1,1,1,1,1,0,7
CC1=CCC(C(C)C)CC1=O,0,0,0,1,0,0,0,0,1
CC1=CCC(C(C)C)c2cc(C)ccc21,0,0,1,0,1,0,1,0,3
CC1=CCC(C(C)C=O)CC1,1,0,1,0,1,0,1,0,4
CC1=CCC(C(C)CC2CCCC2=O)CC1,1,0,1,1,0,1,1,1,6
CC1=CCC(C(C)CC=O)CC1,0,1,1,1,1,1,1,0,6
CC1=CCC(C(C)CCO)CC1,0,1,1,1,1,0,1,0,5
CC1=CCC(C(C)CO)CC1,0,0,1,1,1,0,1,0,4
CC1=CCC(C)C(C)C12C=CC(C)O2,0,0,1,1,0,0,0,0,2
CC1=CCC(C)C(C=O)C1,0,1,1,1,1,1,1,0,6
CC1=CCC(C2(C)CO2)CC1,0,1,1,1,0,0,0,0,3
CC1=CCC(C=CC(C)(C)C(C)O)C1(C)C,0,0,1,1,1,0,1,0,4
CC1=CCC(C=CC(C)C(C)O)C1(C)C,0,0,1,0,1,0,1,0,3
CC1=CCC(CC#N)C1(C)C,0,0,1,1,1,0,1,0,4
CC1=CCC(CCC(C)C(C)O)C1(C)C,1,0,1,1,1,0,1,0,5
CC1=CCC(CCC(C)CO)C1(C)C,0,0,1,1,1,0,1,0,4
CC1=CCC(CCO)C1(C)C,0,0,1,1,0,0,0,0,2
CC1=CCC(O)(C(C)C)CC1,1,1,1,1,1,0,1,0,6
CC1=CCC2(C(C)C)CC12,0,1,1,1,1,0,1,0,5
CC1=CCC2(C)CCC(C(C)C)C2(O)CC1,0,0,0,1,0,0,0,0,1
CC1=CCC23C(C)CCC(C(C)C)C2C13,0,0,1,1,1,0,1,0,4
CC1=CCC2C(C)=CCC(C(C)C)C2C1,0,1,1,1,1,0,1,0,5
CC1=CCC2C(C1)C2(C)C,1,1,1,1,1,1,1,0,7
CC1=CCC2C3C(C(C)C)CCC2(C)C13,1,0,1,0,1,0,1,0,4
CC1=CCC2CC1(O)C2(C)C,0,1,0,1,1,0,1,0,4
CC1=CCC2CC1C2(C)C,0,1,1,1,1,0,1,0,5
CC1=CCCC(C)(C)C1,1,1,1,1,1,0,1,0,6
CC1=CCCC(C)(C)C12CCC(C)O2,1,1,1,1,1,0,1,0,6
CC1=CCCC(C)(C)C1C(C)CCC=O,1,0,1,0,1,0,1,0,4
CC1=CCCC(C)(C)C1C=CC(=O)C(C)C,0,0,1,1,1,0,1,0,4
CC1=CCCC(C)(C)C1C=CC(=O)CC(C)C,0,1,1,1,1,0,1,0,5
CC1=CCCC(C)(C)C1C=CC(C)O,0,0,1,1,1,0,1,0,4
CC1=CCCC(C)=CCC(C)(C)C=CC1,1,0,1,0,1,0,1,0,4
CC1=CCCC(C)C12CCC(C(C)(C)O)C2,1,0,1,0,1,0,1,0,4
CC1=CCCC2(C)CCC(C(C)(C)O)CC12,0,0,1,1,1,0,1,0,4
CC1=CCCC2(C)OC2CC(C)(C)C=CC1,0,0,1,0,1,0,1,0,3
CC1=CCCC2(C)OC2CCC(C)=CCC1,0,0,1,0,1,0,1,0,3
CC1=CCCCC1,0,1,1,1,0,0,0,0,3
CC1=CCCCCCCCCCCCCC1=O,1,0,0,0,0,1,1,0,3
CC1=CCOC(c2ccccc2)C1,0,1,1,1,0,0,0,0,3
CC1=NC(C(C)C)SC1,1,0,1,1,0,1,1,1,6
CC1=NC(C)OC1,1,0,0,0,0,0,0,0,1
CC1=NC(C)OC1C,1,1,1,1,1,0,1,0,6
CC1=NC(C)SC(C)S1,1,0,0,0,0,0,0,0,1
CC1=NC(CC(C)C)SC1C,1,1,1,1,0,1,1,1,7
CC1=NCCS1,1,1,1,1,1,1,1,1,8
CC1=NCSC1,1,0,0,1,0,1,1,0,4
CC1C(=O)C2CC1C(C)(C)C2,0,0,1,1,1,0,1,0,4
CC1C(=O)CC2(C(C)C)CC12,1,0,1,0,1,0,1,0,4
CC1C(=O)CC23CC1C(C)(C)C2CCC3C,0,0,1,0,1,0,1,0,3
CC1C(=O)CC2CC1C2(C)C,1,0,1,1,1,0,1,0,5
CC1C(=O)c2ccccc2C1(C)C,1,0,1,0,1,0,1,0,4
CC1C(C)(C)C2=C(C(=O)CCC2)C1(C)C,1,1,1,0,1,0,1,0,5
CC1C(C)(C)C2CCC3CC(C)(C)OC3C2C1(C)C,1,0,1,0,1,0,1,0,4
CC1C(O)CC2(C(C)C)CC12,1,0,0,1,0,0,0,0,2
CC1C2CC(CC2C2CCC(O)CC2)C1(C)C,0,1,1,1,1,0,1,0,5
CC1C2CC(CC2C2CCCC(O)C2)C1(C)C,0,1,1,1,1,1,1,0,6
CC1C2CCC(C3(O)CCCCC3)(C2)C1(C)C,0,1,1,1,1,0,1,0,5
CC1C=CC(=O)O1,0,0,1,1,1,0,1,0,4
CC1C=CCCC1,0,1,1,1,0,0,0,0,3
CC1C=CCCC1(C)C=O,0,1,1,1,1,1,1,0,6
CC1C=COC2(CCCCC2)C1,0,0,1,1,1,0,1,0,4
CC1C=Cc2nccnc21,1,0,0,0,0,0,0,0,1
CC1CC(=O)C(=O)C1C,1,1,1,1,1,0,1,0,6
CC1CC(=O)CO1,0,0,1,1,1,0,0,0,3
CC1CC(C)(C)CC(=O)O1,0,1,1,1,1,0,1,0,5
CC1CC(C)(C)OC(Cc2ccccc2)O1,1,0,1,1,0,0,1,0,4
CC1CC(C)(C)OC(c2ccccc2)O1,0,1,1,1,1,0,1,0,5
CC1CC(C)(c2ccccc2)CO1,1,1,1,1,1,0,1,0,6
CC1CC(C)(c2ccccc2)OC(C)O1,0,1,1,1,0,0,0,0,3
CC1CC(C)C(=O)C1=O,1,1,1,1,0,0,0,0,4
CC1CC(CC(=O)C2CCCC2=O)CC(C)(C)C1,1,0,1,1,1,0,1,0,5
CC1CC(O)CC(C)(C)C1,1,1,0,1,1,0,1,0,5
CC1CC(S)C(C)O1,1,0,1,1,0,1,1,1,6
CC1CC2C(CC1=CCC#N)C2(C)C,0,0,1,0,1,0,1,0,3
CC1CC2C3CCC(C3)C2CC1=O,1,0,1,1,1,0,1,0,5
CC1CC=CCC1,0,1,1,1,0,0,0,0,3
CC1CCC(=O)C1=O,1,1,1,1,1,0,1,0,6
CC1CCC(=O)CC1,1,1,0,1,1,0,1,0,5
CC1CCC(=O)O1,1,0,1,1,1,0,1,0,5
CC1CCC(=O)OC1C,0,0,1,1,0,0,0,0,2
CC1CCC(C(C)(C)O)C(O)C1,0,1,1,1,1,0,1,0,5
CC1CCC(C(C)(C)O)CC1,0,1,1,1,1,0,1,0,5
CC1CCC(C(C)(C)O)CC2=C1CCC2C,0,0,1,0,1,0,1,0,3
CC1CCC(C(C)(C)S)C(=O)C1,1,1,1,1,1,1,1,1,8
CC1CCC(C(C)C)C(=O)C1,1,1,1,1,1,1,1,0,7
CC1CCC(C(C)C)C(O)C1,0,1,1,1,1,0,1,0,5
CC1CCC(C(C)C)C(OC(=O)C(C)C)C1,0,0,1,1,1,0,1,0,4
CC1CCC(C(C)C)C(OC(=O)C(C)O)C1,0,1,0,1,0,0,0,0,2
CC1CCC(C(C)C)C(OC(=O)C2CCC(=O)N2)C1,0,0,0,1,0,0,0,0,1
CC1CCC(C(C)C)C(OC(=O)CCC(=O)N(C)C)C1,0,1,0,1,0,0,0,0,2
CC1CCC(C(C)C)C(OC(=O)CCCC(=O)O)C1,0,0,0,1,0,0,0,0,1
CC1CCC(C(C)C)C(OC(=O)c2ccccc2N)C1,0,0,1,1,0,0,0,0,2
CC1CCC(C(C)C)C(OCC(O)CO)C1,0,0,0,1,0,0,0,0,1
CC1CCC(C(C)C)C2(C1)OC(=O)C(C)O2,0,0,0,1,0,0,0,0,1
CC1CCC(C(C)C)CC1=O,0,1,1,1,1,0,1,0,5
CC1CCC(C(C)C)OC(=O)C1,1,1,1,1,0,0,0,0,4
CC1CCC(CO)C(C)C1,1,1,1,1,1,0,1,0,6
CC1CCC(O)C(C(C)(C)C)C1,1,1,0,1,1,0,1,0,5
CC1CCC2(CCC(=O)O2)CC1,1,0,0,1,0,1,1,1,5
CC1CCC2(O)C(C)(C)C3CCC2(C)C1C3,0,1,1,1,1,0,1,0,5
CC1CCC2(O1)C(C)(C)CCCC2(C)O,0,1,1,1,1,0,1,0,5
CC1CCC2C(C)(C)C3CC12CC1OC13C,0,1,1,0,1,1,1,0,5
CC1CCC2C(C)(C)C3CC12CCC3(C)O,0,1,1,1,1,0,1,0,5
CC1CCC2C(C)(C)C3CC12CCC3(C)OC=O,0,0,1,0,1,0,1,0,3
CC1CCC2C(C1)OC(=O)C2C,0,0,1,1,1,1,1,1,6
CC1CCC2C1C1C(CCC2(C)O)C1(C)C,0,1,1,1,1,0,1,0,5
CC1CCC2CC1C2(C)C,0,1,1,1,1,0,1,0,5
CC1CCC2CC1SC2(C)C,1,1,1,1,0,1,1,1,7
CC1CCC2OC2(C)CCC2C1CC2(C)C,1,0,1,1,1,0,1,0,5
CC1CCC2OC23CCC2C(C2(C)C)C13C,0,0,1,0,1,0,1,0,3
CC1CCCC(=O)C1,0,0,0,1,0,1,1,0,3
CC1CCCC(=O)C1=O,1,1,0,1,0,0,0,0,3
CC1CCCC(=O)O1,1,0,1,1,1,0,1,0,5
CC1CCCC(C)(C)C1=O,1,1,1,1,1,0,1,0,6
CC1CCCC(O)C1,1,1,1,1,1,1,1,0,7
CC1CCCC2(C)CCC3(C(C)(C)O)CC123,0,0,0,0,0,0,0,1,1
CC1CCCC2(C)CCCCC12O,1,1,1,1,1,0,1,0,6
CC1CCCCC1=O,0,1,0,1,0,0,0,0,2
CC1CCCCCCCCCCCCC(=O)C1,1,0,1,1,0,1,1,1,6
CC1CCCCN1,1,1,1,1,0,0,1,0,5
CC1CCOC(C=Cc2ccccc2)O1,1,0,1,1,0,0,0,0,3
CC1CCOC(c2ccccc2)C1,1,1,1,1,1,0,1,0,6
CC1CCOC2(CCCCC2)O1,0,0,1,1,1,0,1,0,4
CC1CCc2nccnc21,1,1,1,1,1,0,1,0,6
CC1COC(C(C)C)O1,1,0,0,0,0,0,0,0,1
CC1COC(C(C)c2ccccc2)O1,1,1,1,1,1,0,1,0,6
CC1COC(C)(C(C)O)O1,1,0,1,1,0,0,0,0,3
CC1COC(C)(C)O1,1,1,1,1,1,1,1,0,7
CC1COC(C)O1,0,1,1,1,1,0,1,0,5
CC1COC(C=Cc2ccccc2)O1,1,0,0,0,0,0,0,0,1
CC1COC(c2ccccc2)O1,1,0,1,1,1,1,1,0,6
CC1COCc2cc3c(cc21)C(C)(C)C(C)C3(C)C,0,0,1,1,0,1,1,0,4
CC1COCc2cc3c(cc21)C(C)(C)CCC3(C)C,0,0,0,0,0,0,1,0,1
CC1CSCS1,1,0,1,1,0,1,1,1,6
CC1NC(C(C)C)SC(C)S1,1,0,0,1,0,0,0,0,2
CC1NC(C)SC(C(C)C)S1,1,0,1,1,0,1,1,1,6
CC1NC(C)SC(C)S1,1,1,1,1,1,1,1,1,8
CC1NCCS1,1,0,1,1,0,0,1,0,4
CC1OC(C)(O)C(C)OC1(C)O,1,0,0,0,0,0,0,0,1
CC1OC(C)C2Cc3ccccc3C2O1,0,1,1,1,0,0,0,0,3
CC1OC(C)OC(C)O1,0,0,1,1,1,0,1,0,4
CC1OC(Cc2ccccc2)OC1C,0,1,1,1,1,0,1,0,5
CC1OC(c2ccccc2)OC1C,1,0,0,0,0,0,0,0,1
CC1OCC(c2ccccc2)O1,1,0,1,0,0,0,0,0,2
CC1OCC2(CO1)CC1CCC2C1,1,1,1,1,0,0,0,0,4
CC1OCCC(C)(C)S1,0,1,1,1,1,0,1,0,5
CC1OCCC1=O,1,1,1,1,1,1,1,0,7
CC1OCCC1S,1,0,1,1,0,1,1,1,6
CC1SC(C)N2CCCC2S1,1,0,0,0,0,0,0,0,1
CC1SC(C)SC(C)S1,1,1,1,1,0,1,1,1,7
CC1SCCC1=O,1,1,1,1,1,1,1,1,8
CC1SCCS1,1,0,1,1,1,1,1,1,7
CC1SCCSS1,1,0,0,0,0,0,0,0,1
CC1SCSS1,1,0,0,1,0,0,1,1,4
CC1SSC(C)S1,1,0,1,1,0,1,1,1,6
CC=C(C)C(=O)O,1,1,1,1,1,0,1,0,6
CC=C(C)C(=O)OC,1,0,0,0,0,1,1,0,3
CC=C(C)C(=O)OC(C)C,1,1,1,1,0,0,0,0,4
CC=C(C)C(=O)OC(CC)CCCCC,1,0,0,1,0,0,0,0,2
CC=C(C)C(=O)OCC,1,0,1,1,0,1,1,0,5
CC=C(C)C(=O)OCC(C)C,1,1,1,1,1,0,1,0,6
CC=C(C)C(=O)OCC(C)CC,0,0,1,1,0,0,0,0,2
CC=C(C)C(=O)OCC=C(C)C,0,0,1,1,0,0,0,1,3
CC=C(C)C(=O)OCC=C(C)CCC=C(C)C,0,0,1,1,1,0,1,0,4
CC=C(C)C(=O)OCC=Cc1ccccc1,1,1,1,1,1,0,1,0,6
CC=C(C)C(=O)OCCC,1,1,1,1,0,0,0,0,4
CC=C(C)C(=O)OCCC(C)C,1,1,1,1,1,0,1,0,6
CC=C(C)C(=O)OCCC(C)CC,1,0,1,0,1,0,1,0,4
CC=C(C)C(=O)OCCC(C)CCC=C(C)C,0,0,1,1,0,0,0,0,2
CC=C(C)C(=O)OCCC=CCC,1,1,1,1,1,0,1,0,6
CC=C(C)C(=O)OCCCC,1,0,1,1,1,0,1,0,5
CC=C(C)C(=O)OCCCCC,0,0,1,1,0,0,0,0,2
CC=C(C)C(=O)OCCCCCC,1,1,1,1,1,0,1,0,6
CC=C(C)C(=O)OCCc1ccccc1,1,1,1,1,1,0,1,0,6
CC=C(C)C(=O)OCc1ccccc1,1,1,1,1,1,0,1,0,6
CC=C(C)C(C)=O,0,1,1,1,0,0,1,1,5
CC=C(C)C1CCC(C)(C)O1,1,1,1,1,1,0,1,0,6
CC=C(C)C=CC=C(C)C,1,1,1,1,1,0,1,0,6
CC=C(C)C=O,1,1,1,1,0,1,1,0,6
CC=C(C)CO,1,1,1,1,0,0,0,0,4
CC=C(C)COC(=O)C(C)=CC,1,1,1,1,0,0,0,1,5
CC=C(C)CSC,1,0,0,0,0,0,0,0,1
CC=C(C=O)CCCC,1,0,0,0,0,0,0,0,1
CC=C(C=O)c1ccccc1,1,1,1,1,1,0,1,0,6
CC=C1CC2CC(OC(C)C)C1C2,1,1,1,1,1,0,1,0,6
CC=C1CC2CC1C1CCC(=O)OC21,1,1,1,1,1,0,1,0,6
CC=C1CC2CC1C1CCCOC21,1,0,1,1,1,0,1,0,5
CC=CC(=O)C(C)=C(C)C(C)C,0,0,1,1,0,0,0,0,2
CC=CC(=O)C(C)CC,1,1,1,1,0,1,1,0,6
CC=CC(=O)C1=C(C)C=CCC1(C)C,1,1,1,1,1,0,1,0,6
CC=CC(=O)C1=C(C)CCCC1(C)C,1,0,1,1,1,0,0,0,4
CC=CC(=O)C1C(C)=CCCC1(C)C,1,1,1,1,1,0,1,0,6
CC=CC(=O)C1C(C)C=CCC1(C)C,0,1,1,1,1,0,1,0,5
CC=CC(=O)C1C(C)CCCC1(C)C,0,0,1,1,0,0,0,0,2
CC=CC(=O)C1CCC(C)(C)C=C1C,0,0,1,1,1,0,0,0,3
CC=CC(=O)CC,1,1,1,1,0,1,1,0,6
CC=CC(=O)CCC,0,0,0,0,0,1,1,0,2
CC=CC(=O)CCCC,1,1,1,1,1,0,1,1,7
CC=CC(=O)CCCCC,0,0,1,1,0,0,0,0,2
CC=CC(=O)O,1,1,0,1,0,0,0,0,3
CC=CC(=O)OC(C)(C)Cc1ccccc1,1,0,1,1,1,0,1,0,5
CC=CC(=O)OC(C)C1CCCCC1,1,1,1,1,0,0,0,0,4
CC=CC(=O)OC(C)CC(C)C,0,0,1,1,0,0,0,0,2
CC=CC(=O)OC1CCCC1C1CCCC1,0,1,1,1,0,0,0,0,3
CC=CC(=O)OC1CCCCC1,0,1,1,1,1,0,1,0,5
CC=CC(=O)OCC,1,1,1,1,0,1,1,0,6
CC=CC(=O)OCC(C)C,1,1,1,1,0,0,0,0,4
CC=CC(=O)OCC=C(C)CCC=C(C)C,1,0,1,1,0,0,0,0,3
CC=CC(=O)OCCC=CCC,1,1,1,1,0,1,1,0,6
CC=CC(=O)OCCCCCC,1,1,1,1,0,0,0,0,4
CC=CC(=O)OCCCCCCCC,1,0,1,1,1,1,1,0,6
CC=CC(=O)OCc1ccccc1,1,0,1,1,1,0,1,0,5
CC=CC(C)=O,1,0,1,1,1,1,1,0,6
CC=CC(C)C(=O)O,0,0,1,1,0,0,0,0,2
CC=CC(C)C(=O)OCC,0,1,1,1,0,0,1,0,4
CC=CC(C)C(=O)OCCCCCC,1,1,1,1,0,0,0,0,4
CC=CC(C)O,0,1,1,1,0,1,1,0,5
CC=CC(O)CCCC,0,0,1,1,0,0,0,0,2
CC=CC=C1C(C)=CC(=O)CC1(C)C,1,0,1,1,1,0,1,0,5
CC=CC=CC(=O)OC,1,1,1,1,0,0,1,0,5
CC=CC=CC(=O)OCC,1,1,1,1,0,1,1,0,6
CC=CC=CC=O,1,1,1,1,0,1,1,0,6
CC=CC=CCO,1,1,1,1,1,0,1,0,6
CC=CC=CCOC(=O)C(C)C,0,1,1,1,0,0,0,0,3
CC=CC=CCOC(=O)CC,1,0,1,1,0,0,0,0,3
CC=CC=CCOC(=O)CCC,1,1,1,1,0,0,0,0,4
CC=CC=CCOC(C)=O,1,1,1,1,1,0,1,0,6
CC=CC=O,0,0,1,0,0,0,0,0,1
CC=CCC=CC(C)=O,0,1,1,1,1,0,1,0,5
CC=CCCC1CCCC(=O)O1,1,0,1,1,0,0,0,0,3
CC=CCCC=CC=O,0,1,1,1,0,0,0,0,3
CC=CCCC=O,1,1,1,1,0,0,0,0,4
CC=CCCCC(=O)O,0,1,0,1,0,0,1,0,3
CC=CCCCCC=O,1,1,1,1,0,0,0,0,4
CC=CCCCCCCCC(=O)OC,0,1,1,1,1,0,1,1,6
CC=CCCCCCCCC=O,0,1,1,1,0,1,1,0,5
CC=CCCCO,1,1,1,1,1,0,1,0,6
CC=CCCCOC(C)=O,0,1,1,1,0,0,0,0,3
CC=CSC,1,1,0,1,0,0,1,0,4
CC=CSC=CC,0,1,0,1,0,0,0,0,2
CC=CSSCCC,1,0,1,1,0,1,1,1,6
CC=Cc1cc(C(C)C)ccc1C,1,1,1,1,1,0,1,0,6
CC=Cc1cc(OC)c(O)c(OC)c1,1,0,1,1,0,0,0,0,3
CC=Cc1cc(OC)c(OC)c(OC)c1,1,0,1,0,0,0,0,0,2
CC=Cc1ccc(O)c(OC)c1,1,0,1,1,1,0,1,0,5
CC=Cc1ccc(O)cc1,1,0,1,1,1,0,1,0,5
CC=Cc1ccc(OC(=O)Cc2ccccc2)c(OC)c1,1,0,1,1,0,0,1,0,4
CC=Cc1ccc(OC(C)=O)c(OC)c1,1,0,1,1,0,0,1,0,4
CC=Cc1ccc(OC(C)OCC)c(OC)c1,1,0,1,1,0,0,0,0,3
CC=Cc1ccc(OC)c(OC)c1,1,0,1,0,1,0,1,0,4
CC=Cc1ccc(OC)cc1,1,0,1,1,0,1,1,0,5
CC=Cc1ccc(OC=O)c(OC)c1,1,1,1,1,1,0,1,0,6
CC=Cc1ccc(OCC)c(O)c1,1,0,1,1,1,1,1,0,6
CC=Cc1ccc(OCC)c(OC)c1,1,0,1,0,0,0,1,0,3
CC=Cc1ccc(OCCCCC)c(OC)c1,1,0,1,1,0,0,1,0,4
CC=Cc1ccc(OCc2ccccc2)c(OC)c1,1,0,1,0,0,0,1,0,3
CC=Cc1ccc2c(c1)OCO2,1,0,1,1,1,0,1,0,5
CC=O,1,1,1,1,1,1,1,0,7
CCC#CCCCCC,1,0,0,0,0,0,0,0,1
CCC(=CCC(C)CCO)CC,0,0,1,0,0,1,1,0,3
CCC(=CCC1CC=C(C)C1(C)C)CO,1,0,1,1,1,0,1,0,5
CCC(=O)C(=O)C(C)CC,0,0,1,1,0,1,1,0,4
CCC(=O)C(=O)CC,1,0,1,1,0,0,0,0,3
CCC(=O)C(=O)O,1,1,1,1,0,1,1,1,7
CCC(=O)C(C)=CC1C(C)=CCCC1(C)C,0,0,1,1,1,0,1,0,4
CCC(=O)C(C)=O,1,1,1,1,0,0,1,0,5
CCC(=O)C(C)C,0,0,0,1,0,0,0,0,1
CCC(=O)C(C)CC=C(C)C,0,1,1,1,0,0,0,0,3
CCC(=O)C(C)O,0,1,1,1,1,0,1,0,5
CCC(=O)C(C)S,1,0,0,0,0,0,0,0,1
CCC(=O)C1=NCCC1,1,0,0,1,0,0,1,0,3
CCC(=O)C1=NCCS1,1,0,0,1,0,0,0,0,2
CCC(=O)C1CC(C(C)C)CC=C1C,0,1,1,1,1,0,1,0,5
CCC(=O)C=CC1=C(C)CCCC1(C)C,1,0,1,1,1,0,1,0,5
CCC(=O)C=CC1C(C)=CCCC1(C)C,0,0,1,1,1,0,1,0,4
CCC(=O)C=CC1C(C)C=CCC1(C)C,0,0,1,0,1,0,1,0,3
CCC(=O)C=Cc1ccc(OC)cc1,1,1,1,1,0,0,0,0,4
CCC(=O)CC,0,0,0,0,0,1,1,0,2
CCC(=O)CC(C)(C)S,1,1,1,1,1,0,1,0,6
CCC(=O)CC(C)(C)c1ccccc1,1,0,1,0,1,0,1,0,4
CCC(=O)CC(C)CC,1,0,1,1,1,0,1,0,5
CCC(=O)CO,1,1,1,1,1,0,1,0,6
CCC(=O)CSC,1,1,0,1,0,0,1,1,5
CCC(=O)O,1,1,0,1,0,0,1,0,4
CCC(=O)OC,1,1,1,1,0,0,0,0,4
CCC(=O)OC(C)(C)C1CC=C(C)CC1,0,1,1,1,1,0,1,0,5
CCC(=O)OC(C)(C)Cc1ccccc1,0,0,1,1,0,0,1,0,3
